JAP;FR;COUNT;OUPS
<FONT=ITALIC>Grandma's name is Kali?</FONT> thought Kainé suddenly. <STOP>She was still mulling this new fact over in her mind as she reached out and gently took the crayons from the apothecary's hands.;<FONT=ITALIC>Mamie s'appelle Kali#?!</FONT><STOP> Kainé réfléchit à cette découverte tout en prenant avec précaution les crayons des mains de l'apothicaire.;980;<FONT=ITALIC>Grandma's name is Kali?</FONT> thought Kainé suddenly. <STOP>She was still mulling this new fact over in her mind as she reached out and gently took the crayons from the apothecary's hands.
"Your grandmother is an old friend of mine, he said as Kainé scooted away yet again, ""and I owe her much.""";Ta grand-mère est une amie, expliqua-t-il tandis que Kainé reprenait ses distances. Je lui dois beaucoup.;981;"Your grandmother is an old friend of mine, he said as Kainé scooted away yet again, ""and I owe her much."""
I'm willing to wager that she would like it if you drew a picture of her. <STOP>Yes, I think she would like that very much.<PAGE>;Je parie qu'elle aimerait que tu lui dessines son portrait. <STOP>Oui, j'en suis convaincu.<PAGE>;982;I'm willing to wager that she would like it if you drew a picture of her. <STOP>Yes, I think she would like that very much.<PAGE>
Kainé murmured a quiet agreement, but inside her heart was bursting. Never before had a villager treated her with anything but complete contempt. <STOP>It was a tiny, almost imperceptible step, but it was a step nonetheless—and with enough tiny steps, she might one day discover the rest of the world.;Kainé acquiesça d'un murmure, mais son cœur allait exploser. Jamais un villageois ne l'avait traitée avec autre chose que le mépris le plus écrasant. C'était un pas vers l'avant, un pas minuscule, presque imperceptible, mais tout de même une amélioration.<PAGE>Avec une multitude de pas comme celui-ci, elle pourrait peut-être un jour découvrir le monde.;983;Kainé murmured a quiet agreement, but inside her heart was bursting. Never before had a villager treated her with anything but complete contempt. <STOP>It was a tiny, almost imperceptible step, but it was a step nonetheless—and with enough tiny steps, she might one day discover the rest of the world.
When Kainé returned home, she found her grandmother asleep in her bed. Her feet were blackened and raw—even bleeding a bit in places—leading Kainé to think that she had been pacing around the room until exhaustion finally caught up with her.;Lorsqu'elle rentra chez elle, sa grand-mère était endormie dans son lit. Ses pieds étaient noirâtres, meurtris et même ensanglantés par endroits. Kainé se douta qu'elle avait fait les cent pas dans la pièce jusqu'à ce qu'elle ne tombe d'épuisement.<PAGE>;984;When Kainé returned home, she found her grandmother asleep in her bed. Her feet were blackened and raw—even bleeding a bit in places—leading Kainé to think that she had been pacing around the room until exhaustion finally caught up with her.
She placed the medicine by her grandmother's pillow and turned to leave, but found the old woman's hand clasped around her arm.<PAGE>;Elle plaça le flacon de l'apothicaire près de son oreiller et tenta de s'éloigner, mais la vieille femme l'attrapa du bras.;985;She placed the medicine by her grandmother's pillow and turned to leave, but found the old woman's hand clasped around her arm.<PAGE>
"Back already, are you? asked her grandmother with a yawn. ""Come here, let me have a look at you.""";Déjà rentrée, hum#? demanda-t-elle en bâillant. Viens ici que je te regarde.;986;"Back already, are you? asked her grandmother with a yawn. ""Come here, let me have a look at you."""
Grandma sat up and examined Kainé from head to toe. Finally satisfied that nothing terrible had befallen her grandchild, she leaned back and allowed herself to relax.<PAGE>;Elle s'assit sur son lit et examina Kainé de la tête aux pieds. Satisfaite que rien ne fût arrivé à sa petite-fille, elle se recoucha et se détendit un peu.;987;Grandma sat up and examined Kainé from head to toe. Finally satisfied that nothing terrible had befallen her grandchild, she leaned back and allowed herself to relax.<PAGE>
Well, how was it? Did those bastards give you any trouble?;Alors, comment ça s'est passé#? Est-ce que ces salauds t'ont causé des ennuis#?;988;Well, how was it? Did those bastards give you any trouble?
"It was kinda fun, said Kainé with a small smile. <STOP>""No, seriously, it was.""";C'était plutôt amusant, répondit Kainé en souriant. <STOP>Non, c'est vrai#!;989;"It was kinda fun, said Kainé with a small smile. <STOP>""No, seriously, it was."""
It was fun, was it? asked her grandmother in a voice which implied she believed anything but.;C'était... amusant#? répéta sa grand-mère avec incrédulité.;990;It was fun, was it? asked her grandmother in a voice which implied she believed anything but.
Uh-huh. So anytime you need me to run an errand, just let me know!<PAGE>;Ouaip. Alors si t'as besoin de quoi que ce soit du village, dis-le-moi#!<PAGE>;991;Uh-huh. So anytime you need me to run an errand, just let me know!<PAGE>
As she spoke, Kainé removed the crayons from her pocket. After a brief explanation of their source, she informed her grandmother that she was going to sketch her portrait.;Kainé sortit les crayons de cire de sa poche. Après avoir expliqué où elle les avait obtenus, elle annonça qu'elle allait faire le portrait de sa grand-mère.;992;As she spoke, Kainé removed the crayons from her pocket. After a brief explanation of their source, she informed her grandmother that she was going to sketch her portrait.
A portrait of me? Ridiculous. No one wants to stare at a wrinkled old crone.;Mon portrait#? Ridicule#! Qui voudrait admirer mon visage ridé#?;993;A portrait of me? Ridiculous. No one wants to stare at a wrinkled old crone.
But Grandma! It'll make you live forever!;Mais mamie#! Grâce à lui, tu pourras vivre pour toujours#!;994;But Grandma! It'll make you live forever!
"Horse manure! said her grandmother, throwing back the sheet from her bed. ""Livin' forever would just piss me off. Now put those crayons away and help with dinner!""";Foutaises#! répliqua sa grand-mère en rabattant ses draps. Vivre pour toujours serait trop emmerdant. Range ces crayons et viens m'aider à préparer le dîner#!;995;"Horse manure! said her grandmother, throwing back the sheet from her bed. ""Livin' forever would just piss me off. Now put those crayons away and help with dinner!"""
But Kainé would not relent, and in the end, Grandma found herself leaning against the wall of their house as if posing for a master artist.;Toutefois, Kainé refusa d'abandonner et la vieille femme se retrouva plus tard immobile dans une position inconfortable, comme si elle posait pour un artiste célèbre.;996;But Kainé would not relent, and in the end, Grandma found herself leaning against the wall of their house as if posing for a master artist.
Kainé took up the crayons and eyed her subject carefully...;Kainé scruta attentivement son sujet, crayon à la main...;997;Kainé took up the crayons and eyed her subject carefully...
Just as her grandmother was about to nod off, Kainé finished the work. After staring at it for a bit, she released it from her grip and let it slowly drift to the floor.;Elle termina son croquis alors que sa grand-mère commençait à somnoler. La jeune fille le regarda quelques instants, puis le laissa tomber sur le sol.;998;Just as her grandmother was about to nod off, Kainé finished the work. After staring at it for a bit, she released it from her grip and let it slowly drift to the floor.
"It's...terrible! It doesn't look like you at all.";C'est affreux...! Ça te ressemble pas du tout.;999;"It's...terrible! It doesn't look like you at all."
I'm sorry, Grandma. I thought these crayons would...you know? Make drawing easy or something;Je suis désolée, mamie. Je croyais que ces crayons m'aideraient à mieux dessiner...;1000;I'm sorry, Grandma. I thought these crayons would...you know? Make drawing easy or something
"The old woman's eyes narrowed at her granddaughter's disappointment. ""Let me be the judge of that,"" she said, ignoring the pain in her back and reaching for the paper. ";Les yeux de la vieille femme se plissèrent en lisant la déception sur le visage de Kainé. C'est à moi d'en juger, affirma-t-elle tout en s'étirant pour ramasser le dessin sans se soucier de son dos endolori.;1001;"The old woman's eyes narrowed at her granddaughter's disappointment. ""Let me be the judge of that,"" she said, ignoring the pain in her back and reaching for the paper. "
The sketch could have been a person's face. It also could have been a boulder, a lump of clay, or an incredibly misshapen loaf of bread—all rendered in a chaotic array of colors.;Cela aurait pu être un visage, un rocher, une motte d'argile ou encore une miche de pain difforme, le tout dans un assortiment de couleurs inharmonieuses.;1002;The sketch could have been a person's face. It also could have been a boulder, a lump of clay, or an incredibly misshapen loaf of bread—all rendered in a chaotic array of colors.
The old woman stared at the picture for a long time, then slowly wheezed out a laugh. ;La vieille femme y jeta un coup d'œil et faillit s'étouffer de rire.;1003;The old woman stared at the picture for a long time, then slowly wheezed out a laugh. 
"Oh, Kainé! she said between laughter. ""You truly are my blood! You're as clumsy as me, and I love it!""";Oh, Kainé#! s'esclaffa-t-elle. Ça fait aucun doute, t'es ma petite-fille#! T'es aussi malhabile que moi, c'est formidable#!;1004;"Oh, Kainé! she said between laughter. ""You truly are my blood! You're as clumsy as me, and I love it!"""
