JAP;FR;COUNT;OUPS
Not everyone loves the company of others as much as you, mmm?;Certaines personnes n'aiment pas la compagnie d'autrui autant que toi.;680;Not everyone loves the company of others as much as you, mmm?
All right. I won't push it. ;Entendu, je n'insisterai pas.;681;All right. I won't push it. 
See ya.;À plus.;682;See ya.
That poor girl...;La pauvre...;683;That poor girl...
Kainé could've led a normal life if not for those terrible Shades.;Si ce n'était de ces terribles Ombres, Kainé aurait pu mener une vie normale.;684;Kainé could've led a normal life if not for those terrible Shades.
If only we possessed half the courage that Kainé has shown...;Si seulement nous possédions la moitié du courage dont Kainé fait preuve...;685;If only we possessed half the courage that Kainé has shown...
Who are these guys?;Qui sont-ils ?;686;Who are these guys?
I do not know, but they appear to be preventing us from entering.;Je ne sais pas, mais on dirait qu'ils veulent nous empêcher d'entrer.;687;I do not know, but they appear to be preventing us from entering.
What manner of place is this?;Quel est cet endroit ?;689;What manner of place is this?
Looks like a graveyard...;On dirait un cimetière...;690;Looks like a graveyard...
The headstones seem to be lacking names.;Il n'y a pas d'inscription sur les pierres tombales.;691;The headstones seem to be lacking names.
Also, why do they shine as if they were carved from the rock just yesterday?;Hum, pourquoi reluisent-elles comme si elles venaient tout juste d'être sculptées#?;692;Also, why do they shine as if they were carved from the rock just yesterday?
...There's nothing here.;...#Il n'y a rien ici.;693;...There's nothing here.
Make haste! We shall be buried in sand if we remain here any longer.;Partons. Nous pourrions être ensevelis nous aussi si nous restions plus longtemps.;694;Make haste! We shall be buried in sand if we remain here any longer.
You want a filter, right? Knock yourself out. I'll wait here.;Tu veux un filtre, non ? Amuse-toi bien. Je t'attends ici.;696;You want a filter, right? Knock yourself out. I'll wait here.
I suppose a quick stroll about town is in order.;Je suppose qu'une petite promenade à travers la ville s'impose.;697;I suppose a quick stroll about town is in order.
I can't understand a thing these people are saying.;Je ne comprends pas un mot de ce qu'ils disent.;698;I can't understand a thing these people are saying.
They speak a language I have never before encountered.;Ils parlent une langue que je n'ai jamais entendue.;699;They speak a language I have never before encountered.
Maybe I should have studied languages when I was a kid...;J'aurais peut-être dû apprendre d'autres langues quand j'étais petit… Tu pourrais parler mille langues différentes,;700;Maybe I should have studied languages when I was a kid...
You could speak a thousand tongues and still fail if you lack knowledge of another's culture.; mais toujours échouer si tu ne possèdes pas les connaissances nécessaires pour comprendre la culture d'un autre peuple.;701;You could speak a thousand tongues and still fail if you lack knowledge of another's culture.
The king lives in the big building. Figure out the rest for yourself.;Le roi habite le grand bâtiment, là-bas. Pour ce qui est du reste, vous devrez vous débrouiller.;702;The king lives in the big building. Figure out the rest for yourself.
What about you?;Tu ne viens pas avec nous ?;703;What about you?
I'll stay here. I hate crap like this.;Je vous attendrai ici. Je déteste ce genre de truc.;704;I'll stay here. I hate crap like this.
I don't know whether to thank you or wish you ill.;Je ne sais pas si je devrais te remercier ou te maudire.;705;I don't know whether to thank you or wish you ill.
I suppose a quick stroll about town is in order.;Je suppose qu'une petite promenade à travers la ville s'impose.;706;I suppose a quick stroll about town is in order.
The language they use here is pretty crazy.;Leur langue est plutôt bizarre.;707;The language they use here is pretty crazy.
So good luck with that.;Bon courage.;708;So good luck with that.
I'd wager that huge structure is the king's manor.;Je parie que cet édifice là-bas est le palais.;709;I'd wager that huge structure is the king's manor.
How do we even get there?;Comment allons-nous y accéder ?;710;How do we even get there?
With willpower and smarts, my good man!;Avec un peu d'astuce et de volonté !;711;With willpower and smarts, my good man!
No entry, it would seem...;Il semblerait que nous ne pouvons pas entrer...;712;No entry, it would seem...
I sure wish I understood this language of theirs.;Si seulement je pouvais comprendre leur langue...!;713;I sure wish I understood this language of theirs.
This is pointless. Let us go back.;Tout cela ne mène à rien. Rentrons.;714;This is pointless. Let us go back.
Come on, Weiss. Help me out here.;Allez, Weiss. Aide-moi un peu.;715;Come on, Weiss. Help me out here.
I am a brilliant book of unspeakable value, not some dog-eared travel guide!;Je suis un livre formidable d'une valeur inestimable, pas un guide touristique !;716;I am a brilliant book of unspeakable value, not some dog-eared travel guide!
Oh! And what happened to helping others, mmm?;On ne veut plus aider les gens dans le besoin, c'est ça#?;717;Oh! And what happened to helping others, mmm?
Oh! And what happened to helping others, mmm?;On ne veut plus aider les gens dans le besoin, c'est ça#?;718;Oh! And what happened to helping others, mmm?
Oh, ho! Look! This one lacks the power of speech! Perhaps she can communicate;Oh, ho ! Regarde ! Elle est muette ! Elle peut peut-être communiquer par signes...;720;Oh, ho! Look! This one lacks the power of speech! Perhaps she can communicate
through gesture... Let me see...;Voyons voir...;721;through gesture... Let me see...
...Thank...you.;« Merci. »;722;...Thank...you.
You're welcome?;De rien ?;723;You're welcome?
I...am Fyra.;« Je... m'appelle... Fyra. »;724;I...am Fyra.
Are...you...in trouble?;« Avez-vous... besoin... d'aide ? »;725;Are...you...in trouble?
No, we just need to ask your leaders about something.;Non, nous voulons seulement poser quelques questions à ceux qui gouvernent la ville.;726;No, we just need to ask your leaders about something.
But I can't do that unless I can understand them.;Mais je ne peux pas le faire si je ne les comprends pas.;727;But I can't do that unless I can understand them.
I...can...;« Je... peux... »;728;I...can...
Guide...you? Oh, she will act as our guide! How fortuitous!;« ... vous... guider. » Oh, elle nous servira de guide ! Quel coup de veine !;729;Guide...you? Oh, she will act as our guide! How fortuitous!
But...first...;« Mais d'abord... »;730;But...first...
I must...explain...this town.;« Je dois... vous expliquer... les coutumes de la ville... »;731;I must...explain...this town.
I'm not here for a tour.;Je ne veux pas de visite guidée.;732;I'm not here for a tour.
No... There are rules to follow...;« Non... Il faut respecter... la loi... »;733;No... There are rules to follow...
Follow...me. ...Well, there you have it.;« Suivez... moi. » C'est tout ce qu'elle a dit.;734;Follow...me. ...Well, there you have it.
(This is an item shop.);(Voici l'apothicairerie.);735;(This is an item shop.)
(All shops and houses in this city must abide by the following rule:);(Tous les bâtiments de la ville doivent être construits en tenant compte de la loi suivante#:);736;(All shops and houses in this city must abide by the following rule:)
(Rule 106: Do not live on level ground.);(Loi nº#106#: n'habitez jamais sur un terrain plat.);737;(Rule 106: Do not live on level ground.)
Rule 106?;La loi nº 106 ?;738;Rule 106?
(We have many rules.);(Nous avons plusieurs lois.);739;(We have many rules.)
Is Rule 106 the reason for your labyrinthine system of staircases?;La loi nº 106 est-elle la cause de ce système labyrinthique d'escaliers ?;740;Is Rule 106 the reason for your labyrinthine system of staircases?
(Yes. That is the rule.);(Oui. C'est la loi.);741;(Yes. That is the rule.)
Well, I suppose eccentric people deserve an eccentric town.;Eh bien, je suppose qu'un peuple excentrique mérite une ville excentrique.;742;Well, I suppose eccentric people deserve an eccentric town.
(This is a sand-skiff dock.);(Voici le quai de la gondole des sables.);743;(This is a sand-skiff dock.)
(Rule 115,017: You must view the town by ship before purchasing any items.);(Loi nº#115#017#: avant de pouvoir faire un achat, chacun doit d'abord admirer la ville par gondole.);744;(Rule 115,017: You must view the town by ship before purchasing any items.)
Oh, come now! What could possibly be the point of such an absurd rule!?;Oh, voyons ! Quelle peut bien être l'utilité d'une loi aussi absurde ?!;745;Oh, come now! What could possibly be the point of such an absurd rule!?
(I don't know. It's a rule that was in place when I first came here, not a new one.);(...#Je ne sais pas. Ce n'est pas une nouvelle loi. Elle avait déjà été promulguée lorsque je suis arrivée ici.);746;(I don't know. It's a rule that was in place when I first came here, not a new one.)
Hold on. Your people are still making rules?;Un instant... Ton peuple adopte encore de nouvelles lois ?;747;Hold on. Your people are still making rules?
(Yes. I heard that we passed Rule 124,046 earlier this month.);(Oui. J'ai entendu dire que la loi nº#124#046 avait été promulguée il y a une dizaine de jours.);748;(Yes. I heard that we passed Rule 124,046 earlier this month.)
Of all the idiocy! I could never live in this city.;Que d'inepties ! Jamais je ne pourrais vivre dans cette ville.;749;Of all the idiocy! I could never live in this city.
(This is a grocery.);(Voici l'épicerie.);750;(This is a grocery.)
(Rule 11,034: You must live at a level appropriate to your position.);(Loi nº#11#034#: chacun doit habiter à un niveau propre à sa position.);751;(Rule 11,034: You must live at a level appropriate to your position.)
Ah! So the aristocracy lives in the top levels, while the commoners subsist below?;Ah ! L'aristocratie réside donc sur les niveaux supérieurs, alors que la populace habite aux niveaux inférieurs ?;752;Ah! So the aristocracy lives in the top levels, while the commoners subsist below?
(Yes.);(Oui.);753;(Yes.)
Seems like a rather unpleasant rule for those on the bottom.;Cela semble être une loi quelque peu désagréable pour ceux qui demeurent tout en bas.;754;Seems like a rather unpleasant rule for those on the bottom.
Does this girl plan to drag us about the entire town in this fashion!?;Cette fille compte-t-elle nous traîner ainsi à travers toute la ville ?!;755;Does this girl plan to drag us about the entire town in this fashion!?
The kid sure does love her rules, doesn't she?;Cela ne fait aucun doute, les lois de cette ville lui tiennent à cœur.;756;The kid sure does love her rules, doesn't she?
(This is a strange-thing store.);(Voici le magasin de curiosités.);757;(This is a strange-thing store.)
"Hold on—a ""strange-thing"" store?";Euh, un magasin de « curiosités » ?!;758;"Hold on—a ""strange-thing"" store?"
(Yes. A store that sells strange things.);(Oui, on y vend des objets curieux.);759;(Yes. A store that sells strange things.)
...Such as?;... Pourrais-tu nous donner un exemple ?;760;...Such as?
(I don't know. The things are so strange, no one is sure what they do.);(Pas vraiment. Personne ne sait à quoi ils servent.);761;(I don't know. The things are so strange, no one is sure what they do.)
Yeah, that's pretty strange.;Tu as raison, c'est plutôt curieux.;762;Yeah, that's pretty strange.
(This is a store that sells raw materials.);(Ce magasin vend des matériaux.);763;(This is a store that sells raw materials.)
(We use this material to make masks.);(Nous utilisons ces matériaux pour fabriquer des masques.);764;(We use this material to make masks.)
(Rule 12: Do not neglect your mask.);(Loi nº#12#: ne négligez pas votre masque.);765;(Rule 12: Do not neglect your mask.)
